"org_id" "sm_protein_id" "ipr_id" "ipr_desc" "ipr_domain_start" "ipr_domain_end"
3 20238 "IPR001944" "Glycoside hydrolase, family 35" 46 198
3 20238 "IPR001944" "Glycoside hydrolase, family 35" 286 394
21 6142 "IPR004601" "UV-endonuclease UvdE" 77 384
22 186770 "IPR004792" "Conserved hypothetical protein CHP00275, flavoprotein HI0933-like" 13 48
22 1183127 "IPR000960" "Flavin-containing monooxygenase FMO" 5 454
3 20773 "IPR000960" "Flavin-containing monooxygenase FMO" 322 375
3 36398 "IPR000960" "Flavin-containing monooxygenase FMO" 9 473
3 29069 "IPR002655" "Acyl-CoA oxidase, C-terminal" 506 688
22 213559 "IPR006035" "Ureohydrolase" 76 366
22 1216106 "IPR006035" "Ureohydrolase" 65 381
21 3303 "IPR006035" "Ureohydrolase" 64 382
3 43659 "IPR006035" "Ureohydrolase" 66 382
22 1154628 "IPR000717" "Proteasome component (PCI) domain" 324 440
3 42237 "IPR000717" "Proteasome component (PCI) domain" 324 440
14 6793 "IPR001199" "Cytochrome b5" 4 78
14 9210 "IPR001199" "Cytochrome b5" 11 84
21 8430 "IPR001199" "Cytochrome b5" 6 80
3 55631 "IPR001199" "Cytochrome b5" 6 80
14 4674 "IPR002007" "Haem peroxidase, animal" 171 647
14 4679 "IPR001279" "Beta-lactamase-like" 49 207
14 5880 "IPR001279" "Beta-lactamase-like" 161 317
22 1095189 "IPR001279" "Beta-lactamase-like" 51 207
22 1183880 "IPR001279" "Beta-lactamase-like" 16 210
21 3113 "IPR001279" "Beta-lactamase-like" 51 205
21 4289 "IPR001279" "Beta-lactamase-like" 51 207
21 6653 "IPR001279" "Beta-lactamase-like" 58 214
3 33597 "IPR001279" "Beta-lactamase-like" 57 213
3 33624 "IPR001279" "Beta-lactamase-like" 68 225
3 40963 "IPR001279" "Beta-lactamase-like" 45 207
14 1635 "IPR008183" "Aldose 1-/Glucose-6-phosphate 1-epimerase" 97 325
22 1179147 "IPR008183" "Aldose 1-/Glucose-6-phosphate 1-epimerase" 37 362
14 1635 "IPR008183" "Aldose 1-epimerase" 97 325
22 1179147 "IPR008183" "Aldose 1-epimerase" 37 362
22 1220513 "IPR006139" "D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain" 72 338
22 1220513 "IPR006140" "D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain" 124 306
22 1220513 "IPR006140" "D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding" 124 306
14 81 "IPR005123" "Oxoglutarate/iron-dependent dioxygenase" 204 307
14 4505 "IPR005123" "Oxoglutarate/iron-dependent dioxygenase" 167 272
14 4681 "IPR005123" "Oxoglutarate/iron-dependent dioxygenase" 179 282
22 1153237 "IPR005123" "Oxoglutarate/iron-dependent dioxygenase" 190 299
22 1179775 "IPR005123" "Oxoglutarate/iron-dependent dioxygenase" 175 278
21 1314 "IPR005123" "Oxoglutarate/iron-dependent dioxygenase" 185 288
21 6223 "IPR005123" "Oxoglutarate/iron-dependent dioxygenase" 189 292
21 9563 "IPR005123" "Oxoglutarate/iron-dependent dioxygenase" 180 288
3 33958 "IPR005123" "Oxoglutarate/iron-dependent dioxygenase" 200 328
3 43285 "IPR005123" "Oxoglutarate/iron-dependent dioxygenase" 178 281
3 42026 "IPR005123" "Oxoglutarate/iron-dependent dioxygenase" 167 270
3 42030 "IPR005123" "Oxoglutarate/iron-dependent dioxygenase" 178 297
3 59403 "IPR005123" "Oxoglutarate/iron-dependent dioxygenase" 175 289
3 63390 "IPR005123" "Oxoglutarate/iron-dependent dioxygenase" 195 298
21 7773 "IPR000795" "Elongation factor, GTP-binding domain" 166 386
21 7773 "IPR004160" "Translation elongation factor EFTu/EF1A, C-terminal" 481 576
21 7773 "IPR004161" "Translation elongation factor EFTu/EF1A, domain 2" 411 475
3 26446 "IPR000891" "Pyruvate carboxyltransferase" 47 330
22 1101614 "IPR003097" "FAD-binding, type 1" 742 842
21 7751 "IPR003097" "FAD-binding, type 1" 221 457
21 2564 "IPR000542" "Acyltransferase ChoActase/COT/CPT" 61 624
22 50199 "IPR004104" "Oxidoreductase, C-terminal" 142 254
3 46826 "IPR004104" "Oxidoreductase, C-terminal" 141 261
3 29290 "IPR001597" "Aromatic amino acid beta-eliminating lyase/threonine aldolase" 61 233
22 1099906 "IPR007632" "Anoctamin" 430 635
3 53349 "IPR010520" "Protein of unknown function DUF1100, hydrolase-like" 1 379
3 45014 "IPR002893" "Zinc finger, MYND-type" 9 56
14 3610 "IPR001077" "O-methyltransferase, family 2" 95 176
14 4426 "IPR001077" "O-methyltransferase, family 2" 236 382
14 5881 "IPR001077" "O-methyltransferase, family 2" 289 452
14 8040 "IPR001077" "O-methyltransferase, family 2" 260 406
14 9172 "IPR001077" "O-methyltransferase, family 2" 130 315
14 9191 "IPR001077" "O-methyltransferase, family 2" 83 223
22 42606 "IPR001077" "O-methyltransferase, family 2" 287 374
22 191384 "IPR001077" "O-methyltransferase, family 2" 253 390
22 1092724 "IPR001077" "O-methyltransferase, family 2" 134 395
22 1095893 "IPR001077" "O-methyltransferase, family 2" 195 338
22 1126846 "IPR001077" "O-methyltransferase, family 2" 329 402
22 1153533 "IPR001077" "O-methyltransferase, family 2" 272 415
22 1159889 "IPR001077" "O-methyltransferase, family 2" 236 377
22 1207436 "IPR001077" "O-methyltransferase, family 2" 259 371
21 3115 "IPR001077" "O-methyltransferase, family 2" 176 311
21 3688 "IPR001077" "O-methyltransferase, family 2" 217 354
21 3777 "IPR001077" "O-methyltransferase, family 2" 296 406
21 8149 "IPR001077" "O-methyltransferase, family 2" 356 416
21 8410 "IPR001077" "O-methyltransferase, family 2" 174 311
21 8422 "IPR001077" "O-methyltransferase, family 2" 67 262
3 42741 "IPR001077" "O-methyltransferase, family 2" 262 405
3 44898 "IPR001077" "O-methyltransferase, family 2" 201 345
3 50168 "IPR001077" "O-methyltransferase, family 2" 264 403
3 44861 "IPR001077" "O-methyltransferase, family 2" 278 373
3 45509 "IPR001077" "O-methyltransferase, family 2" 233 371
22 1085699 "IPR006992" "Amidohydrolase 2" 85 399
22 1158649 "IPR006992" "Amidohydrolase 2" 236 556
21 1333 "IPR006992" "Amidohydrolase 2" 36 325
3 45672 "IPR006992" "Amidohydrolase 2" 3 318
21 8875 "IPR002523" "Mg2+ transporter protein, CorA-like/Zinc transport protein ZntB" 71 379
22 1004906 "IPR002155" "Thiolase" 30 292
22 1004906 "IPR002155" "Thiolase" 301 421
22 1145995 "IPR011128" "Glycerol-3-phosphate dehydrogenase, NAD-dependent, N-terminal" 4 139
3 40479 "IPR000988" "Ribosomal protein L24e-related" 26 52
3 40479 "IPR000988" "Ribosomal protein L24e" 26 52
22 1092866 "IPR013094" "Alpha/beta hydrolase fold-3" 119 340
21 3695 "IPR013094" "Alpha/beta hydrolase fold-3" 79 290
21 9828 "IPR013094" "Alpha/beta hydrolase fold-3" 131 256
3 47298 "IPR013094" "Alpha/beta hydrolase fold-3" 73 228
3 54375 "IPR013094" "Alpha/beta hydrolase fold-3" 150 274
3 61231 "IPR013094" "Alpha/beta hydrolase fold-3" 194 321
22 1090254 "IPR001544" "Aminotransferase, class IV" 73 364
22 1118321 "IPR001544" "Aminotransferase, class IV" 45 331
22 1148631 "IPR001544" "Aminotransferase, class IV" 40 330
21 1294 "IPR001544" "Aminotransferase, class IV" 30 326
21 1296 "IPR001544" "Aminotransferase, class IV" 73 384
21 9820 "IPR001544" "Aminotransferase, class IV" 38 321
22 1169414 "IPR009400" "TFIIH subunit TTDA/Tfb5" 1 68
14 2202 "IPR007342" "Pseudouridine-5'-phosphate glycosidase" 40 344
14 2202 "IPR007342" "Indigoidine synthase A like protein" 40 344
22 1180832 "IPR001498" "Impact, N-terminal" 201 326
22 1180832 "IPR006575" "RWD domain" 8 132
22 1180832 "IPR001498" "Protein of unknown function UPF0029, N-terminal" 201 326
22 1089034 "IPR003673" "CoA-transferase family III" 304 430
3 49724 "IPR003673" "CoA-transferase family III" 312 435
3 52321 "IPR003673" "CoA-transferase family III" 103 294
14 3525 "IPR012941" "Phenol hydroxylase, C-terminal dimerisation domain" 337 423
14 7517 "IPR012941" "Phenol hydroxylase, C-terminal dimerisation domain" 384 542
22 1206422 "IPR012941" "Phenol hydroxylase, C-terminal dimerisation domain" 390 557
3 44828 "IPR012941" "Phenol hydroxylase, C-terminal dimerisation domain" 411 579
21 10274 "IPR001765" "Carbonic anhydrase" 33 193
21 3123 "IPR004294" "Carotenoid oxygenase" 26 516
3 23681 "IPR011546" "Peptidase M41, FtsH extracellular" 238 394
21 7465 "IPR003000" "Sirtuin family" 24 264
21 7465 "IPR003000" "NAD-dependent histone deacetylase, silent information regulator Sir2" 24 264
22 1121190 "IPR013096" "Cupin 2, conserved barrel" 80 149
22 1137737 "IPR013096" "Cupin 2, conserved barrel" 46 118
3 40652 "IPR013096" "Cupin 2, conserved barrel" 96 168
21 7772 "IPR013126" "Heat shock protein 70" 52 657
3 52330 "IPR000262" "FMN-dependent dehydrogenase" 22 356
14 896 "IPR002713" "FF domain" 162 211
14 896 "IPR002713" "FF domain" 229 279
14 896 "IPR002713" "FF domain" 376 431
14 896 "IPR002713" "FF domain" 525 563
22 1188615 "IPR002713" "FF domain" 162 211
22 1188615 "IPR002713" "FF domain" 229 279
22 1188615 "IPR002713" "FF domain" 376 431
14 3599 "IPR013744" "Protein of unknown function DUF1749" 1 349
22 1092812 "IPR013744" "Protein of unknown function DUF1749" 1 360
3 35869 "IPR013744" "Protein of unknown function DUF1749" 1 349
14 3412 "IPR005475" "Transketolase-like, pyrimidine-binding domain" 62 242
14 3671 "IPR005475" "Transketolase-like, pyrimidine-binding domain" 49 226
22 1005336 "IPR005475" "Transketolase-like, pyrimidine-binding domain" 46 223
21 5252 "IPR005475" "Transketolase-like, pyrimidine-binding domain" 47 224
3 30624 "IPR005475" "Transketolase-like, pyrimidine-binding domain" 49 226
14 3412 "IPR005476" "Transketolase, C-terminal" 256 377
14 3671 "IPR005476" "Transketolase, C-terminal" 244 367
22 1005336 "IPR005476" "Transketolase, C-terminal" 241 364
21 5252 "IPR005476" "Transketolase, C-terminal" 242 365
3 30624 "IPR005476" "Transketolase, C-terminal" 244 367
3 35790 "IPR003100" "PAZ domain" 440 540
3 35790 "IPR003165" "Piwi domain" 696 1014
3 35790 "IPR014811" "Domain of unknown function DUF1785" 301 356
3 25059 "IPR015366" "Peptidase S53, propeptide" 34 178
14 3601 "IPR001753" "Crotonase superfamily" 22 190
22 1186501 "IPR001753" "Crotonase superfamily" 23 191
3 44793 "IPR008146" "Glutamine synthetase, catalytic region" 132 371
3 44793 "IPR008146" "Glutamine synthetase, catalytic domain" 132 371
14 1575 "IPR001678" "SAM-dependent methyltransferase RsmB/NOP2-type" 211 260
14 1575 "IPR001678" "Bacterial Fmu (Sun)/eukaryotic nucleolar NOL1/Nop2p" 211 260
3 53759 "IPR005656" "MmgE/PrpD" 2 408
22 1092522 "IPR001670" "Alcohol dehydrogenase, iron-type" 18 378
22 1182116 "IPR001670" "Alcohol dehydrogenase, iron-type" 21 410
22 1160106 "IPR001179" "Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain" 386 477
21 2700 "IPR001353" "Proteasome, subunit alpha/beta" 11 180
3 26504 "IPR002629" "Methionine synthase, vitamin-B12 independent" 33 385
14 3601 "IPR001753" "Crotonase, core" 22 190
22 1186501 "IPR001753" "Crotonase, core" 23 191
22 1145264 "IPR002379" "V-ATPase proteolipid subunit C-like domain" 13 78
22 1145264 "IPR002379" "V-ATPase proteolipid subunit C-like domain" 89 154
14 899 "IPR001576" "Phosphoglycerate kinase" 3 414
22 1147902 "IPR001576" "Phosphoglycerate kinase" 3 414
22 1168731 "IPR002143" "Ribosomal protein L1" 650 850
3 37869 "IPR001585" "Transaldolase" 20 293
3 55804 "IPR001585" "Transaldolase" 16 300
3 2707 "IPR001030" "Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha" 2 422
3 2707 "IPR000573" "Aconitase A/isopropylmalate dehydratase small subunit, swivel" 507 619
3 42750 "IPR000573" "Aconitase A/isopropylmalate dehydratase small subunit, swivel" 54 185
14 3676 "IPR002539" "MaoC-like domain" 1545 1676
22 1090423 "IPR002539" "MaoC-like domain" 1559 1680
22 1116571 "IPR002539" "MaoC-like domain" 1545 1676
22 1130281 "IPR002539" "MaoC-like domain" 1542 1664
22 1163078 "IPR002539" "MaoC-like domain" 1603 1707
21 1291 "IPR002539" "MaoC-like domain" 1589 1713
21 3693 "IPR002539" "MaoC-like domain" 1397 1533
21 5257 "IPR002539" "MaoC-like domain" 1544 1675
21 8712 "IPR002539" "MaoC-like domain" 1502 1637
3 30893 "IPR002539" "MaoC-like domain" 1545 1676
3 34810 "IPR002539" "MaoC-like domain" 1551 1652
3 37471 "IPR002539" "MaoC-like domain" 1612 1713
14 3676 "IPR013565" "Domain of unknown function DUF1729" 1026 1087
22 1090423 "IPR013565" "Domain of unknown function DUF1729" 1023 1084
22 1116571 "IPR013565" "Domain of unknown function DUF1729" 1026 1087
22 1130281 "IPR013565" "Domain of unknown function DUF1729" 1035 1096
22 1163078 "IPR013565" "Domain of unknown function DUF1729" 1077 1138
21 1291 "IPR013565" "Domain of unknown function DUF1729" 1050 1111
21 3693 "IPR013565" "Domain of unknown function DUF1729" 881 942
21 5257 "IPR013565" "Domain of unknown function DUF1729" 1026 1087
21 8712 "IPR013565" "Domain of unknown function DUF1729" 1021 1082
3 30893 "IPR013565" "Domain of unknown function DUF1729" 1026 1087
3 34810 "IPR013565" "Domain of unknown function DUF1729" 1016 1077
3 37471 "IPR013565" "Domain of unknown function DUF1729" 1053 1114
14 3229 "IPR004235" "Scytalone dehydratase" 9 168
3 44827 "IPR004235" "Scytalone dehydratase" 7 162
3 46498 "IPR004235" "Scytalone dehydratase" 4 163
14 8037 "IPR008257" "Renal dipeptidase family" 18 342
22 1156765 "IPR008257" "Renal dipeptidase family" 72 428
14 3412 "IPR005475" "Transketolase, central region" 62 242
14 3671 "IPR005475" "Transketolase, central region" 49 226
22 1005336 "IPR005475" "Transketolase, central region" 46 223
21 5252 "IPR005475" "Transketolase, central region" 47 224
3 30624 "IPR005475" "Transketolase, central region" 49 226
22 41614 "IPR003817" "Phosphatidylserine decarboxylase-related" 185 427
14 898 "IPR007248" "Mpv17/PMP22" 151 221
22 208321 "IPR007248" "Mpv17/PMP22" 184 254
3 35693 "IPR010905" "Glycosyl hydrolase, family 88" 24 449
22 1112407 "IPR000878" "Tetrapyrrole methylase" 283 501
3 59590 "IPR000878" "Tetrapyrrole methylase" 286 511
21 3684 "IPR009799" "EthD domain" 1 113
22 1223002 "IPR011659" "WD40-like Beta Propeller" 66 104
22 1223002 "IPR011659" "WD40-like Beta Propeller" 118 154
22 1223002 "IPR011659" "WD40-like Beta Propeller" 172 224
22 1223002 "IPR011659" "WD40-like Beta Propeller" 233 280
22 1223002 "IPR011659" "WD40-like Beta Propeller" 344 385
22 1223002 "IPR011659" "WD40-like Beta Propeller" 551 592
14 900 "IPR007834" "DSS1/SEM1" 15 79
22 1147904 "IPR007834" "DSS1/SEM1" 16 83
21 5444 "IPR007834" "DSS1/SEM1" 16 82
3 42020 "IPR001804" "Isocitrate/isopropylmalate dehydrogenase" 6 362
3 59415 "IPR001804" "Isocitrate/isopropylmalate dehydrogenase" 7 350
21 7772 "IPR013126" "Heat shock protein 70 family" 52 657
14 7516 "IPR000192" "Aminotransferase class V domain" 1146 1294
14 1634 "IPR003140" "Phospholipase/carboxylesterase/thioesterase" 1 224
22 1079432 "IPR003140" "Phospholipase/carboxylesterase/thioesterase" 1 233
22 1147459 "IPR003140" "Phospholipase/carboxylesterase/thioesterase" 1 222
21 9675 "IPR003140" "Phospholipase/carboxylesterase/thioesterase" 2414 2455
22 1126605 "IPR005011" "SART-1 protein" 1 649
14 1765 "IPR002504" "Inorganic polyphosphate/ATP-NAD kinase" 277 577
22 1109917 "IPR002504" "Inorganic polyphosphate/ATP-NAD kinase" 282 582
3 28576 "IPR004006" "Dak kinase" 18 346
3 28576 "IPR004007" "DhaL domain" 406 584
22 1156951 "IPR003767" "Malate/L-lactate dehydrogenase" 9 343
3 46994 "IPR002060" "Squalene/phytoene synthase" 49 344
14 895 "IPR007209" "RNase L inhibitor RLI, possible metal-binding domain" 20 55
14 5877 "IPR013700" "Aflatoxin regulatory protein" 249 302
21 3700 "IPR013700" "Aflatoxin regulatory protein" 70 333
21 6654 "IPR013700" "Aflatoxin regulatory protein" 95 355
3 63277 "IPR013700" "Aflatoxin regulatory protein" 1 249
3 63337 "IPR013700" "Aflatoxin regulatory protein" 128 159
22 1144620 "IPR007905" "Emopamil-binding protein" 61 292
22 1129288 "IPR000623" "Shikimate kinase" 108 272
14 4682 "IPR015023" "Protein of unknown function DUF1909" 2 70
21 3703 "IPR000028" "Chloroperoxidase" 1 299
21 7771 "IPR005624" "Domain of unknown function DUF336" 149 189
22 1092543 "IPR002821" "Hydantoinase/oxoprolinase" 245 540
22 1121176 "IPR002821" "Hydantoinase/oxoprolinase" 214 500
3 50166 "IPR002821" "Hydantoinase/oxoprolinase" 210 448
22 1092543 "IPR003692" "Hydantoinase B/oxoprolinase" 742 1273
3 50166 "IPR003692" "Hydantoinase B/oxoprolinase" 673 1187
22 1125336 "IPR015416" "Zinc finger, H2C2-type, histone UAS binding" 300 338
14 2200 "IPR001339" "mRNA capping enzyme" 43 243
14 2200 "IPR013846" "mRNA capping enzyme, C-terminal" 246 370
14 2201 "IPR007676" "Ribophorin I" 41 496
22 1163076 "IPR000026" "Guanine-specific ribonuclease N1/T1" 43 108
22 173093 "IPR002791" "Domain of unknown function DUF89" 25 426
14 7516 "IPR000192" "Aminotransferase, class V/Cysteine desulphurase" 1146 1294
14 4504 "IPR001474" "GTP cyclohydrolase I" 2 79
22 1114983 "IPR001474" "GTP cyclohydrolase I" 213 317
22 1140323 "IPR001874" "Dehydroquinase, class II" 9 152
22 1105540 "IPR001204" "Phosphate transporter" 25 583
21 6870 "IPR013515" "Phytochrome, central region" 571 750
21 6870 "IPR013654" "PAS fold-2" 195 243
22 1125617 "IPR001347" "Sugar isomerase (SIS)" 383 515
22 1125617 "IPR001347" "Sugar isomerase (SIS)" 554 688
22 1188726 "IPR001424" "Superoxide dismutase, copper/zinc binding" 38 184
22 1181610 "IPR006043" "Xanthine/uracil/vitamin C permease" 40 483
3 52588 "IPR006043" "Xanthine/uracil/vitamin C permease" 40 483
22 132036 "IPR002833" "Peptidyl-tRNA hydrolase, PTH2" 359 451
22 1085752 "IPR005630" "Terpene synthase, metal-binding domain" 41 305
22 1155978 "IPR005630" "Terpene synthase, metal-binding domain" 249 353
22 1186592 "IPR005630" "Terpene synthase, metal-binding domain" 32 296
21 8825 "IPR005630" "Terpene synthase, metal-binding domain" 24 293
3 42296 "IPR005630" "Terpene synthase, metal-binding domain" 119 228
14 8445 "IPR009959" "Polyketide cyclase SnoaL-like domain" 227 358
22 1183127 "IPR000960" "Flavin monooxygenase FMO" 5 454
3 20773 "IPR000960" "Flavin monooxygenase FMO" 322 375
3 36398 "IPR000960" "Flavin monooxygenase FMO" 9 473
3 53295 "IPR001137" "Glycoside hydrolase, family 11" 40 222
21 4854 "IPR001991" "Sodium:dicarboxylate symporter" 49 453
14 8264 "IPR013737" "Bacterial alpha-L-rhamnosidase N-terminal" 145 232
3 63387 "IPR012617" "Apoptosis-antagonizing transcription factor, C-terminal" 464 558
14 3674 "IPR002905" "tRNA methyltransferase, Trm1" 100 602
22 1116575 "IPR002905" "tRNA methyltransferase, Trm1" 323 824
21 5255 "IPR002905" "tRNA methyltransferase, Trm1" 51 558
3 53087 "IPR002905" "tRNA methyltransferase, Trm1" 325 840
14 3673 "IPR012472" "Domain of unknown function DUF1691" 83 178
14 3673 "IPR012472" "Domain of unknown function DUF1691" 180 318
22 1116575 "IPR012472" "Domain of unknown function DUF1691" 91 186
22 1116575 "IPR012472" "Domain of unknown function DUF1691" 188 290
21 5254 "IPR012472" "Domain of unknown function DUF1691" 85 151
3 53087 "IPR012472" "Domain of unknown function DUF1691" 90 185
14 5564 "IPR002888" "[2Fe-2S]-binding" 112 186
22 1110828 "IPR002888" "[2Fe-2S]-binding" 112 186
21 10272 "IPR002888" "[2Fe-2S]-binding" 117 191
14 5564 "IPR002346" "Molybdopterin dehydrogenase, FAD-binding" 265 441
22 1110828 "IPR002346" "Molybdopterin dehydrogenase, FAD-binding" 264 443
21 10272 "IPR002346" "Molybdopterin dehydrogenase, FAD-binding" 269 448
14 5564 "IPR000674" "Aldehyde oxidase/xanthine dehydrogenase, a/b hammerhead" 611 720
22 1110828 "IPR000674" "Aldehyde oxidase/xanthine dehydrogenase, a/b hammerhead" 610 719
21 10272 "IPR000674" "Aldehyde oxidase/xanthine dehydrogenase, a/b hammerhead" 615 724
14 5564 "IPR008274" "Aldehyde oxidase/xanthine dehydrogenase, molybdopterin binding" 728 1264
22 1110828 "IPR008274" "Aldehyde oxidase/xanthine dehydrogenase, molybdopterin binding" 727 1263
21 10272 "IPR008274" "Aldehyde oxidase/xanthine dehydrogenase, molybdopterin binding" 732 1268
14 5564 "IPR005107" "CO dehydrogenase flavoprotein, C-terminal" 452 561
22 1110828 "IPR005107" "CO dehydrogenase flavoprotein, C-terminal" 451 560
21 10272 "IPR005107" "CO dehydrogenase flavoprotein, C-terminal" 456 565
22 1156304 "IPR013099" "Two pore domain potassium channel domain" 188 263
22 1156304 "IPR013099" "Two pore domain potassium channel domain" 313 390
22 1092543 "IPR008040" "Hydantoinaseoxoprolinase, N-terminal" 11 226
22 1121176 "IPR008040" "Hydantoinaseoxoprolinase, N-terminal" 10 188
3 50166 "IPR008040" "Hydantoinaseoxoprolinase, N-terminal" 11 189
3 44901 "IPR013517" "FG-GAP" 158 187
3 44901 "IPR013517" "FG-GAP" 207 236
3 44901 "IPR013517" "FG-GAP" 255 285
3 44901 "IPR013517" "FG-GAP" 304 334
3 44901 "IPR013517" "FG-GAP" 353 383
3 44901 "IPR013517" "FG-GAP" 402 432
3 44901 "IPR013517" "FG-GAP" 452 482
14 2199 "IPR013243" "SCA7 domain" 209 281
14 4502 "IPR007817" "Pyoverdine biosynthesis" 42 309
22 1219577 "IPR010458" "Trichodiene synthase" 132 361
3 35893 "IPR001465" "Malate synthase" 11 531
22 1092522 "IPR001670" "Iron-containing alcohol dehydrogenase" 18 378
22 1182116 "IPR001670" "Iron-containing alcohol dehydrogenase" 21 410
3 46024 "IPR003726" "Homocysteine S-methyltransferase" 12 358
21 10429 "IPR008547" "Protein of unknown function DUF829, TMEM53" 189 251
22 1186494 "IPR014026" "UDP-glucose/GDP-mannose dehydrogenase, dimerisation" 295 385
22 1186494 "IPR014027" "UDP-glucose/GDP-mannose dehydrogenase, C-terminal" 407 517
22 1186494 "IPR001732" "UDP-glucose/GDP-mannose dehydrogenase, N-terminal" 61 286
